step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,theta,lr_model_raw,lr_static_bias,elapsed_s
16,1786854575.662049,1.132498274910577,0.0,0.0,-0.23645891328970076,2.5582491455840746,47.84159085790388,-0.188512036611109,-0.1132498274910577,-0.10192484474195193,-0.035352671072840125,False,-0.004529993099642308,True,0.0,0.0,0.0,0.0,-0.14180750891443436,-0.14180750891443436,False,-0.14180750891443436,0.07870000263210386,-0.1;0.0,-0.1132498274910577,0.0,2.4060513973236084
17,1786854575.812225,0.8353917020561354,0.0,0.0,-0.3192855553537159,2.153841922080114,48.0988950402617,-0.3575759397066662,-0.08353917020561355,-0.0751852531850522,-0.036355141115307486,False,-0.003341566808224542,True,0.0,0.0,0.0,0.0,-0.11488196110858424,-0.11488196110858424,False,-0.11488196110858424,0.07829999958630651,-0.1;0.0,-0.08353917020561355,0.0,2.556227445602417
18,1786854575.962548,0.7739266743200213,0.0,0.0,-0.17379277543086885,2.19336612796614,48.31255964242609,-0.11423197893230674,-0.07739266743200213,-0.06965340068880192,-0.03728385312449151,False,-0.003095706697280085,True,0.0,0.0,0.0,0.0,-0.11003296051057353,-0.11003296051057353,False,-0.11003296051057353,0.07829999958630651,-0.1;0.0,-0.07739266743200213,0.0,2.706550359725952
19,1786854576.1126487,0.6831283625654024,0.0,0.0,-0.24597247829659552,2.0899964087750194,48.528216525040044,-0.2796998887074222,-0.06831283625654025,-0.06148155263088623,-0.038103607159569994,False,-0.00273251345026161,True,0.0,0.0,0.0,0.0,-0.10231767324071783,-0.10231767324071783,False,-0.10231767324071783,0.07709999772487208,-0.1;0.0,-0.06831283625654025,0.0,2.8566510677337646
20,1786854576.2630625,0.9192437992908106,0.0,0.0,-0.17565334032666402,2.4662177377061534,48.70931297598676,-0.14830981895078,-0.09192437992908106,-0.08273194193617296,-0.039206699718718964,False,-0.003676975197163242,True,0.0,0.0,0.0,0.0,-0.12561561685205516,-0.12561561685205516,False,-0.12561561685205516,0.08030000026337802,-0.1;0.0,-0.09192437992908106,0.0,3.0070648193359375
21,1786854576.413137,3.07900448336976,0.0,0.0,-0.2968167916753389,5.450397813508049,49.22212726003876,-0.35153723715028623,-0.30790044833697605,-0.2771104035032785,-0.04290150509876268,False,-0.012316017933479041,True,0.0,0.0,0.0,0.0,-0.3323279265355202,-0.3323279265355202,False,-0.3323279265355202,0.07809999806340784,-0.1;0.0,-0.30790044833697605,0.0,3.157139301300049
22,1786854576.5635028,5.140286803777636,0.0,0.0,-0.4795724198285945,7.469475120914037,49.901437315088266,-0.5606895125055049,-0.5140286803777636,-0.4626258123399873,-0.04906984926329584,False,-0.020561147215110546,True,0.0,0.0,0.0,0.0,-0.5322568088183938,-0.5322568088183938,False,-0.5322568088183938,0.07980000373208895,-0.1;0.0,-0.5140286803777636,0.0,3.3075051307678223
23,1786854576.713707,7.197764098616192,0.0,0.0,-0.9478886572791514,9.525321690508598,50.82597145881408,-1.1513888682263338,-0.7197764098616193,-0.6477987688754574,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-0.6968686181387532,-0.6968686181387532,False,-0.6968686181387532,0.06770000618416816,-0.1;0.0,-0.7197764098616193,0.0,3.457709312438965
24,1786854576.8640318,8.418511872169312,0.0,0.0,-1.1912544516522703,10.387471097796533,51.75599482071112,-1.2983473298519794,-0.8418511872169312,-0.7576660684952381,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-0.8067359177585339,-0.8067359177585339,False,-0.8067359177585339,0.06589999975403771,-0.1;0.0,-0.8418511872169312,0.0,3.608034133911133
25,1786854577.014568,9.147345973809522,0.0,0.0,-1.441154209242096,10.90548505433121,52.82949583787887,-1.551047357391822,-0.9147345973809522,-0.823261137642857,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-0.8723309869061528,-0.8723309869061528,False,-0.8723309869061528,0.06659999780822545,-0.1;0.0,-0.9147345973809522,0.0,3.758570432662964
